color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,X
Color,Gia Coppola,117,100,71,145,Nat Wolff,11000,750100,4580
Color,Scandar Copti,100,124,13,7,Scandar Copti,20,621240,4581
Color,Goran Dukic,117,88,21,772,Patrick Fugit,1000,104077,4582
Color,Mike Cahill,140,106,135,11,Cara Seymour,7000,334658,4583
Color,Efram Potelle,29,79,2,551,Elden Henson,855,279282,4584
Color,Peter Jackson,308,135,0,310,AJ Michalka,873,43982842,4585
Color,Joshua Oppenheimer,248,96,50,0,Herman Koto,3,484221,4586
Color,Alex Gibney,84,53,141,23,George W. Bush,141,274661,4587
Color,Paul Crowder,40,97,10,5,Marv Albert,102,144431,4588
Color,Rohit Jagessar,,120,0,0,Rufus Graham,12,227241,4589
Color,Griffin Dunne,13,90,165,679,Fisher Stevens,978,112521,4590
Color,Anthony Powell,31,91,9,9,Tom Hamann,53,287761,4591
Color,Kief Davidson,43,93,0,0,Brian Whitaker,20,100240,4592
Color,Johnny Remo,2,112,74,891,Randy Wayne,260000,96734,4593
Color,Vivek Agnihotri,4,160,5,219,Anil Kapoor,724,49000,4594
Color,Ti West,238,95,243,725,Greta Gerwig,969,100659,4595
Color,Nick Tomnay,112,93,11,271,Clayne Crawford,443,48430,4596
Color,John Hamburg,33,88,29,117,Michael Lerner,499,21210,4597
Color,Nickolas Perry,8,105,5,73,Patsy Kensit,590,,4598
Color,Dan Zukovic,95,98,8,14,Louis Mustillo,96,22434,4599
Color,Craig Mazin,29,82,82,490,James Gunn,2000,12996,4600
Color,Becky Smith,3,89,32,256,Emily Baldoni,386,,4601
 Black and White,Eric Nicholas,71,78,0,61,Ana Claudia Talancón,262,10018,4602
Color,Benjamin Dickinson,36,97,4,150,Alexia Rasmussen,446,62480,4603
Color,Hal Haberman,56,81,0,394,Paul Blackthorne,975,6387,4604
Color,Darren Stein,8,90,18,422,Jamie Kennedy,491,5494,4605
Color,A. Raven Cruz,3,97,0,94,Vanilla Ice,639,,4606
Color,Brian Trenchard-Smith,8,88,53,176,Mariel Hemingway,563,721,4607
Color,Frank Whaley,9,96,436,4,Frank Whaley,474,703,4608
Color,Amat Escalante,87,105,50,8,Andrea Vergara,327,,4609
Color,Wajahat Rauf,6,,3,4,Ayesha Omar,7,,4610
Color,Katherine Brooks,14,76,57,228,Kevin McCarthy,442,,4611
Color,David Cross,20,96,0,396,Matt Walsh,782,,4612
Color,Randall Rubin,23,99,0,131,A.J. Buckley,363,,4613
Color,Robert Bennett,6,90,15,106,Lauren C. Mayhew,984,,4614
 Black and White,Guy Hamilton,12,94,82,47,Eddie Albert,694,,4615
Color,Mary Pat Kelly,2,87,3,149,Ossie Davis,767,,4616
Color,Lori Petty,12,93,923,904,Chloë Grace Moretz,34000,,4617
Color,Charlie Levi,,90,0,171,Barbara Hershey,1000,,4618
Color,Kevin Hamedani,64,89,23,23,Janette Armand,199,,4619
Color,David DeCoteau,7,83,142,317,Shanley Caswell,458,,4620
Color,Mikel Rueda,9,96,0,0,Germán Alcarazu,90,,4621
Color,Stefan C. Schaefer,21,90,0,360,Marlene Forte,898,,4622
Color,Michael Taliferro,,138,105,110,Sticky Fingaz,592,,4623
Color,David DeCoteau,1,84,142,402,Tom Berenger,10000,,4624
Color,Katie Aselton,95,83,224,37,Anslem Richardson,224,,4625
Color,Robert Heath,40,96,0,177,Alexander Vlahos,335,,4626
Color,D. Stevens,6,94,6,0,Pierre Dulat,92,,4627
Color,Jeffrey St. Jules,16,90,0,36,Chloe Rose,57,,4628
Color,Robert Hall,39,95,53,253,Kevin Gage,677,,4629
Color,K. King,150,93,3,115,Shona Kay,214,,4630
,Jonathan Meyers,1,111,0,426,Luke Perry,657,,4631
Color,Danny Boyle,393,101,0,888,Spencer Wilding,3000,2319187,4632
Color,Ralph Nelson,32,103,17,113,Dick Van Patten,754,,4633
Color,Blair Erickson,78,87,0,302,Katia Winter,696,,4634
,,,,,,,,,4635
Color,Allison Burnett,8,100,12,354,Gia Mantegna,529,,4636
Color,Richard Schenkman,6,90,29,558,Mike Colter,1000,,4637
Color,Sanjay Rawal,9,83,0,17,Robert Kennedy Jr.,56,,4638
 Black and White,Elia Kazan,134,108,603,279,Karl Malden,10000,9600000,4639
Color,Kat Coiro,18,100,28,501,Geoff Stults,945,20186,4640
Color,Cristian Mungiu,233,113,163,27,Vlad Ivanov,131,1185783,4641
Color,Brian Dorton,10,97,171,76,Brian Dorton,1000,,4642
Color,David Slade,231,104,171,0,G.J. Echternkamp,109,1007962,4643
Color,Jamie Babbit,65,91,91,659,David Gallagher,982,381186,4644
Color,Maryam Keshavarz,76,107,32,127,Reza Sixo Safai,144,439958,4645
Color,Ryan Coogler,327,85,0,88,Melonie Diaz,282,16097842,4646
Color,Ramaa Mosley,62,101,6,727,Michael Angarano,975,6643,4647
Color,James Algar,116,70,11,8,Donnie Dunagan,16,102797150,4648
Color,Charles Herman-Wurmfeld,73,88,0,102,Rian Bishop,465,442638,4649
Color,Ric Roman Waugh,238,112,29,874,Harold Perrineau,12000,42919096,4650
Color,C. Jay Cox,35,107,6,522,Rob McElhenney,23000,819939,4651
Color,Mariette Monpierre,2,78,0,0,Christophe Cherki,0,,4652
Color,Tommy Oliver,6,90,66,734,Ruby Dee,904,,4653
Color,Jamie Travis,115,88,15,567,Ari Graynor,938,1243961,4654
Color,Lee Toland Krieger,193,92,43,172,Janel Parrish,904,3094687,4655
Color,Rich Christiano,16,95,14,221,D. David Morin,284,15278,4656
Color,Paul Andrew Williams,68,85,46,141,Johnny Harris,418,,4657
Color,Nick Love,16,86,63,175,Christopher Berry,489,,4658
Color,Natalie Bible',7,90,8,487,Samaire Armstrong,1000,,4659
Color,Asghar Farhadi,354,123,0,620,Leila Hatami,786,7098492,4660
Color,Justin Molotnikov,16,93,5,10,Stephen McCole,49,,4661
Color,Todd Solondz,74,88,377,236,Ken Leung,529,4771000,4662
Color,Victor Nunez,11,114,9,86,Todd Field,159,1001437,4663
Color,Peter Sollett,59,88,6,68,Melonie Diaz,302,2073984,4664
 Black and White,Georg Wilhelm Pabst,71,110,21,3,Francis Lederer,426,9950,4665
Color,Daniel Davila,5,95,0,167,Melora Walters,940,,4666
Color,Jorge Gaggero,25,83,0,0,Hilda Bernard,24,,4667
Color,Rod Lurie,29,104,37,501,Kathryn Morris,574,144583,4668
Color,Michael Burke,17,94,3,181,Tom Guiry,262,,4669
Color,Catherine Jelski,13,87,0,258,Eion Bailey,1000,58163,4670
Color,Shane Dawson,6,93,247,152,Kurt Angle,247,35688,4671
Color,Tommy Wirkola,224,91,75,13,Stig Frode Henriksen,35,41709,4672
Color,Ryan Little,33,90,38,69,Larry Bagby,214,1310270,4673
Color,Clark Baker,1,14,0,37,Alan Pietruszewski,134,,4674
Color,George Lucas,100,112,0,425,Ron Howard,11000,115000000,4675
Color,Robert Greenwald,21,75,21,0,Katy Helvenston-Wettengal,25,,4676
Color,Matt Maiellaro,82,86,8,357,Fred Armisen,2000,5518918,4677
Color,Colin Trevorrow,271,86,365,522,Mark Duplass,934,4007792,4678
Color,Leslie Small,5,89,15,95,Larry King,312,7705974,4679
Color,Ben Wheatley,255,95,214,246,Ben Crompton,513,26297,4680
Color,Ti West,292,101,243,74,Jake Ryan,969,77501,4681
Color,David S. Goyer,178,89,687,389,Atticus Shaffer,10000,42638165,4682
Color,Bernardo Bertolucci,120,106,973,48,Stefania Sandrelli,319,,4683
Color,Neil Burger,31,88,168,21,Christel Khalil,108,47329,4684
Color,Oliver Blackburn,114,99,4,201,Nichola Burley,1000,18378,4685
Color,Jonathan Levine,233,90,129,280,Michael Welch,935,,4686
Color,Christopher Hutson,8,95,3,118,Jennifer Lee Wiggins,717,,4687
 Black and White,Fred Zinnemann,153,85,160,433,Lloyd Bridges,998,,4688
Color,Steve James,53,170,23,2,Arthur Agee,7,7830611,4689
Color,David LaChapelle,49,86,30,14,Christopher Toler,262,3278611,4690
Color,Joseph Kosinski,4,,364,567,Lauren Cohan,22000,,4691
Color,Michael Cuesta,64,97,52,36,Bruce Altman,80,1141829,4692
Color,Caryn Waechter,23,104,0,195,Kara Hayward,601,,4693
Color,Emily Dell,8,88,0,311,Wesley Jonathan,618,,4694
Color,Peter Jackson,446,201,0,84,Thomas Kretschmann,6000,218051260,4695
Color,Jaume Collet-Serra,228,108,174,324,Paris Hilton,730,32048809,4696
Color,Ryan Fleck,208,106,31,71,Tristan Mack Wilds,33000,2694973,4697
Color,Jennifer Wynne Farmer,2,107,0,236,Akima,752,10508,4698
Color,Christopher Scott Cherot,25,84,21,48,Robinne Lee,465,2301777,4699
Color,H.M. Coakley,8,91,0,137,Steffinnie Phrommany,696,,4700
 Black and White,Randy Moore,143,90,13,432,Lee Armstrong,977,169719,4701
Color,Chris Atkins,21,103,2,442,Harvey Weinstein,628,,4702
Color,Bill Benenson,1,71,0,21,Dave Fennoy,1000,,4703
Color,Ryan Smith,34,90,4,258,Madison Lintz,523,,4704
Color,Travis Romero,5,67,4,2000,Lorraine Ziff,260000,,4705
Color,Anna Mastro,10,94,7,912,Justin Kirk,956,,4706
 Black and White,Mark Sandrich,66,81,10,23,Edward Everett Horton,610,3000000,4707
 Black and White,Daniel Myrick,360,81,19,39,Joshua Leonard,170,140530114,4708
Color,Michael Wadleigh,53,215,14,136,Jimi Hendrix,262,13300000,4709
Color,John Landis,82,83,644,11,Barry Dennen,119,,4710
Color,Jon Gunn,15,106,16,254,David A.R. White,602,171988,4711
Color,Gene Teigland,,103,0,20,Matthew Feeney,23,23616,4712
Color,Scott Ziehl,18,90,4,218,Jason London,919,13493,4713
Color,Richard Montoya,,88,12,359,Angela Nordeng,601,79043,4714
Color,Johanna Schwartz,22,105,0,0,Garba Touré,0,,4715
Color,William Gazecki,15,115,3,0,Colin Andrews,0,,4716
Color,Lance McDaniel,,90,0,271,Steven Michael Quezada,595,,4717
Color,Thomas Lilti,18,102,12,2,Félix Moati,541,,4718
Color,Michael Walker,8,98,5,233,Annabella Sciorra,587,,4719
 Black and White,Richard Lester,105,87,44,704,Ringo Starr,785,515005,4720
Color,U. Roberto Romano,3,80,6,,,,2245,4721
Color,Amy Holden Jones,4,88,11,221,Sally Kirkland,2000,,4722
Color,Blaz Zavrsnik,2,83,0,0,Spela Colja,0,,4723
Color,Alex Kendrick,50,122,589,150,Ken Bevel,848,33451479,4724
Color,Pan Nalin,19,115,95,0,Pant Shirt Baba,0,,4725
Color,Joe Camp,5,86,24,142,Peter Breck,407,39552600,4726
Color,Chris Kentis,235,79,9,7,Saul Stein,48,30500882,4727
Color,Matt Walsh,8,87,490,201,Matt Jones,833,,4728
Color,John 'Bud' Cardos,95,97,8,22,Hoke Howell,423,17000000,4729
Color,Marilyn Agrelo,84,105,2,0,Eva Carrozza,0,8044906,4730
Color,Tom McCarthy,154,89,310,587,Joe Lo Truglio,22000,5739376,4731
Color,Brian Baugh,20,120,3,234,Sean Michael Afable,984,3773863,4732
Color,Patrick Creadon,88,94,3,2,Bill Clinton,196,3117666,4733
Color,Barry W. Blaustein,70,108,6,43,Vince McMahon,54,2047570,4734
Color,Kurt Hale,5,102,0,15,Lincoln Hoppe,69,1250798,4735
Color,Siddiq Barmak,105,83,6,0,Zubaida Sahar,30,1127331,4736
Color,Joseph Dorman,29,93,0,59,Peter Riegert,399,906666,4737
Color,Greg Harrison,46,86,7,17,Ari Gold,328,1114943,4738
Color,Kurt Hale,3,101,0,17,Big Budah,69,1111615,4739
Color,Michael Polish,54,111,35,482,William Katt,980,985341,4740
Color,Jacob Aaron Estes,126,90,9,595,Scott Mechlowicz,710,603943,4741
 Black and White,Morgan J. Freeman,17,86,204,474,Heather Matarazzo,659,334041,4742
Color,Eric Schaeffer,25,98,71,658,Bill Duke,22000,295468,4743
Color,Neema Barnette,11,91,21,469,LisaRaye McCoy,597,243347,4744
Color,Steve Buscemi,81,91,12000,213,Seymour Cassel,778,154077,4745
Color,Joe Swanberg,155,90,217,243,Anna Kendrick,10000,342936,4746
Color,Molly Bernstein,39,88,0,49,Ricky Jay,342,151389,4747
 Black and White,Akira Kurosawa,153,202,0,4,Minoru Chiaki,304,269061,4748
Color,Marius A. Markevicius,26,89,6,8,Greg Speirs,14,133778,4749
 Black and White,Tom DiCillo,10,97,32,329,Tina Louise,11000,,4750
Color,Justin Lin,35,84,681,143,Jake Sandvig,239,52850,4751
Color,Quentin Dupieux,230,82,248,196,Jack Plotnick,353,98017,4752
Color,Tim Johnson,165,94,12,183,Matt Jones,17000,177343675,4753
Color,C. Jay Cox,9,100,6,325,Amber Benson,396,31937,4754
Color,Alex Smith,17,112,12,699,Clea DuVall,33000,13134,4755
Color,Gareth Edwards,344,94,380,113,Whitney Able,660,237301,4756
Color,Jonathan Parker,2,87,0,347,Joanne Whalley,584,,4757
Color,Sol Tryon,28,91,0,170,Ann Dowd,472,12055,4758
Color,Alex Craig Mann,29,87,38,445,Christa B. Allen,552,1332,4759
Color,Hao Ning,11,98,0,0,Zheng Xu,4,,4760
Color,Stephen Kijak,48,95,3,25,Jacques Brel,30,,4761
Color,Marc Forster,24,87,395,637,Alan Ruck,991,,4762
Color,Andrew Niccol,166,102,487,118,Zoë Kravitz,991,316842,4763
Color,Daston Kalili,,127,2,0,Rai Alexandra,2,,4764
Color,William Gazecki,9,96,3,205,Bruce Vilanch,387,,4765
Color,Ol Parker,48,103,21,680,Olivia Williams,25000,,4766
Color,Michael Hoffman Jr.,64,104,32,238,John McGlothlin,685,,4767
Color,Patrick Gilles,,90,0,569,Dylan Baker,970,,4768
Color,Georgia Hilton,1,122,406,152,Tim Abell,358,,4769
Color,Tamra Davis,111,93,33,135,Katherine Boecher,1000,37188667,4770
Color,Jack Heller,26,90,0,120,Katherine Waterston,322,,4771
Color,Fernando Baez Mella,1,101,0,15,Christian Alvarez,159,,4772
Color,Warren Sheppard,3,94,0,212,Randy Jay Burrell,918,,4773
Color,Darren Lynn Bousman,10,97,163,303,Barry Bostwick,636,,4774
Color,Justin Paul Miller,1,90,0,33,Jennifer Landa,84,,4775
Color,Joel Paul Reisig,1,108,431,317,Joel Paul Reisig,466,,4776
Color,Catherine Gund,10,82,0,0,Sarah Callan,0,21199,4777
Color,Luke Dye,1,84,0,53,Jeff Delaney,385,,4778
Color,Sam Raimi,525,130,0,11000,Mila Kunis,44000,234903076,4779
Color,Michael Herz,96,91,6,10,Mark Torgl,488,,4780
Color,Matty Rich,8,91,10,10,George T. Odom,353,2712293,4781
Color,Paul Greengrass,92,107,521,80,Nicholas Farrell,773,768045,4782
Color,Alec Asten,1,82,5,237,Dennis L.A. White,472,,4783
Color,Hans Canosa,365,84,3,446,Thomas Lennon,10000,379122,4784
Color,Lloyd Kaufman,88,103,365,49,Lloyd Kaufman,907,23000,4785
Color,Matthew Watts,3,86,0,304,Cheyenne Jackson,873,,4786
 Black and White,Lloyd Bacon,65,89,24,45,Dick Powell,610,2300000,4787
Color,Joe Kenemore,,52,0,0,Jack Canfield,8,,4788
Color,Whit Stillman,71,98,89,3,Taylor Nichols,88,2938208,4789
Color,Kay Pollak,34,133,10,19,Frida Hallgren,690,9910,4790
Color,Eric England,15,81,15,93,Ace Marrero,847,,4791
Color,Jared Hess,220,92,100,482,Diedrich Bader,970,44540956,4792
Color,Jeremy Saulnier,279,90,57,92,Eve Plumb,1000,258113,4793
Color,Oren Peli,409,84,110,21,Ashley Palmer,189,107917283,4794
 Black and White,Stacy Peralta,86,91,147,5,Jay Adams,22,1293295,4795
Color,Terry Gilliam,131,91,0,332,Michael Palin,795,1229197,4796
Color,Richard Glatzer,69,90,25,138,Jesse Garcia,231,1689999,4797
Color,Sue Corcoran,8,96,14,6,Sue Corcoran,361,11798,4798
,,,,,,,,,4799
Color,Jonathan Caouette,72,88,20,0,Jonathan Caouette,58,592014,4800
Color,Ray Griggs,4,92,4,12,Chris Cox,93,425899,4801
Color,Matt Jackson,9,97,0,271,Paul Elia,935,,4802
 Black and White,Lucio Fulci,203,82,385,22,David Warbeck,48,126387,4803
,,,,,,,,,4804
Color,Tom Vaughan,148,101,12,149,Andrew Daly,642,80276912,4805
Color,Paul Fox,80,80,3,39,Jeff Seymour,108,,4806
Color,Stephen Frears,46,97,350,33,Roshan Seth,114,,4807
 Black and White,Ari Kirschenbaum,8,84,0,36,Adam LeFevre,169,25918,4808
Color,Cassandra Nicolaou,10,97,0,83,Michelle Nolden,918,,4809
Color,Ingmar Bergman,76,91,0,92,Ingrid Thulin,440,,4810
 Black and White,D.W. Griffith,69,123,204,9,Mae Marsh,436,,4811
Color,Roger Nygard,43,86,3,513,DeForest Kelley,643,617172,4812
 Black and White,Harry Beaumont,36,100,4,4,Bessie Love,77,2808000,4813
Color,Sam Raimi,304,96,0,58,Betsy Baker,634,,4814
Color,Franck Khalfoun,279,89,33,118,Nora Arnezeder,470,12843,4815
Color,Mor Loushy,23,84,0,,,3,34151,4816
Color,Henry Alex Rubin,110,88,30,0,Joe Bishop,15,1523883,4817
Color,Sam Firstenberg,40,90,44,93,Steve James,615,4000000,4818
Color,Doug Block,45,90,0,0,Ellen Block,0,84689,4819
,,,,,,,,,4820
Color,Chad Kapper,4,98,0,0,Natalie Welch,196,,4821
Color,John Carpenter,318,101,0,598,Donald Pleasence,2000,47000000,4822
 Black and White,Sidney Lumet,177,96,0,253,Lee J. Cobb,359,,4823
Color,Paul Fierlinger,51,83,3,258,Peter Gerety,812,246574,4824
 Black and White,Frank Capra,124,65,964,21,Alan Hale,380,,4825
Color,Yorgos Lanthimos,211,94,252,14,Mary Tsoni,47,110197,4826
Color,Lauren Lazin,26,112,2,321,Gary Coleman,786,7707563,4827
Color,Gavin O'Connor,64,102,149,276,Janet McTeer,409,1281176,4828
Color,Gregory Widen,56,98,10,912,Adam Goldberg,10000,16115878,4829
Color,Cédric Klapisch,29,91,82,8,Zinedine Soualem,75,1652472,4830
Color,Peter Hedges,131,80,54,543,Adrian Martinez,1000,2360184,4831
Color,Niall Johnson,4,114,7,2,Mark Caven,19,,4832
Color,Kelly Reichardt,88,76,129,26,Lucy,52,255352,4833
Color,Kelly Reichardt,189,80,129,26,Lucy,375,856942,4834
Color,Eric Mendelsohn,20,88,5,301,Edie Falco,795,,4835
Color,Jean-Luc Godard,96,110,0,0,Anna Karina,710,,4836
Color,Florence Ayisi,27,104,0,,Beatrice Ntuba,2,32631,4837
Color,Pan Nalin,15,102,95,,,,16892,4838
 Black and White,Michael Roemer,24,95,0,87,Gloria Foster,581,12438,4839
Color,Jesse Peretz,16,94,37,104,Eli Marienthal,318,40542,4840
Color,Eddie O'Flaherty,13,109,3,25,Eddie Jones,54,5199,4841
Color,Babar Ahmed,8,90,0,32,Alexander Wraith,502,,4842
Color,Julie Taymor,156,133,278,107,T.V. Carpio,5000,24343673,4843
Color,John D. Hancock,4,110,44,221,Elizabeth Stenholt,644,1711,4844
Color,Paul Bartel,164,80,43,668,David Carradine,13000,,4845
Color,Bruce Dellis,10,95,0,309,Ricky Schroder,685,2468,4846
,Pece Dingo,1,94,0,87,Wilhelm von Homburg,156,,4847
Color,Jerome Elston Scott,8,98,3,248,Joanna Cassidy,500,,4848
Color,Étienne Faure,9,98,77,0,Pierre Prieur,19,,4849
Color,Herb Freed,78,96,5,180,Carmen Argenziano,431,,4850
Color,Jack Perez,131,97,19,313,Barry Bostwick,778,,4851
Color,Craig Zobel,286,90,25,235,Matt Servitto,601,318622,4852
Color,Kevin Smith,147,113,0,781,Ethan Suplee,13000,12006514,4853
Color,Nicole Holofcener,71,91,132,225,Brenda Blethyn,400,4186931,4854
Color,Ken Del Conte,,90,2,99,Robert Miano,466,,4855
Color,Justin Lin,51,98,681,13,Jason Tobin,94,3799339,4856
Color,Maria Maggenti,23,94,4,10,Laurel Holloman,360,1977544,4857
Color,Miguel Arteta,59,96,44,129,Mike White,625,1050600,4858
Color,Piyush Dinker Pandya,9,100,0,51,Rizwan Manji,250,902835,4859
Color,Daniel Columbie,,90,0,185,Nicholas Simmons,569,,4860
Color,Vincenzo Natali,99,90,165,319,Julian Richings,686,489220,4861
Color,Emma-Kate Croghan,21,76,0,62,Frances O'Connor,991,212285,4862
Color,Bill Plympton,19,75,45,0,Bill Martone,5,203134,4863
Color,Greg Harrison,43,78,7,142,Anne Archer,308,191309,4864
Color,Drake Doremus,206,90,52,224,Charlie Bewley,34000,3388210,4865
Color,Al Franklin,,96,0,270,Steffinnie Phrommany,471,,4866
Color,Allison Anders,29,92,99,181,Rosanna Arquette,793,177840,4867
Color,Michael Kang,27,75,269,7,Clint Jordan,100,47111,4868
Color,Paul Schrader,162,99,261,461,Gus Van Sant,924,49494,4869
,,,,,,,,,4870
Color,Lori Silverbush,26,86,5,41,Flaco Navaja,68,,4871
Color,Jeff Nichols,85,92,337,22,Natalie Canerday,35,45661,4872
Color,Stuart Hazeldine,77,101,17,289,Luke Mably,766,,4873
 Black and White,Hilary Brougher,8,81,0,5,Samantha Buck,119,18195,4874
Color,Rachel Goldenberg,5,93,7,73,Mark Hengst,349,,4875
Color,Corbin Bernsen,3,95,1000,3,Lorne Cardinal,1000,,4876
Color,Jamin Winans,66,107,63,76,Marty Lindsey,135,,4877
Color,Tom Seidman,4,98,3,104,Derek Brandon,337,,4878
Color,Jason Naumann,,35,2,152,Kate Flannery,338,,4879
Color,Matt Cimber,15,108,32,180,June Lockhart,602,,4880
Color,Sam Martin,1,66,0,0,Steve Duin,0,,4881
Color,Andrew Hyatt,12,95,7,89,Brit Morgan,236,,4882
Color,Dan Curtis,,99,45,224,Campbell Scott,1000,,4883
Color,Joel Paul Reisig,1,108,431,3,Dana Blackstone,288,,4884
Color,Kristin Rizzo,6,90,30,670,Robert Davi,699,,4885
 Black and White,King Vidor,48,151,54,6,Renée Adorée,81,,4886
Color,Ward Roberts,2,83,12,29,Jacob Zachar,1000,,4887
Color,Zoran Lisinac,17,108,0,142,Brock Baker,431,,4888
Color,Nicolas Winding Refn,225,92,0,146,James Lance,27000,104792,4889
Color,James O'Brien,5,105,7,494,Vivian Lamolli,814,,4890
Color,Tom Putnam,22,86,15,0,Donald Austin,2,111300,4891
Color,Jon Shear,38,106,0,131,Josh Hamilton,254,1027119,4892
Color,Al Silliman Jr.,21,93,0,0,Nancy Ison,12,,4893
 Black and White,Eugène Lourié,67,80,7,21,Cecil Kellaway,57,5000000,4894
Color,Richard Fleischer,69,127,130,51,Robert J. Wilke,618,,4895
Color,George Miller,208,93,750,28,Steve Bisley,728,,4896
Color,Doug Liman,77,96,218,31,Alex Désert,4000,4505922,4897
Color,Sergio Leone,122,99,0,93,Gian Maria Volontè,16000,3500000,4898
 Black and White,Lowell Sherman,35,66,16,28,Gilbert Roland,418,,4899
Color,Maurizio Benazzo,15,85,0,0,Jasper Johal,66,381225,4900
Color,David G. Evans,25,101,0,16,Chris Thomas,77000,2428241,4901
Color,Ava DuVernay,37,97,151,305,David Oyelowo,1000,78030,4902
Color,Tom Tykwer,76,119,670,9,Sebastian Schipper,24,59774,4903
Color,Sherman Alexie,12,103,18,61,Leo Rossi,96,174682,4904
Color,Justin Dillon,7,86,0,15,Natasha Bedingfield,178,215185,4905
Color,Steven Soderbergh,450,106,0,273,David Costabile,17000,32154410,4906
Color,Stevan Mena,60,90,25,10,Stevan Mena,169,,4907
Color,Adam Rifkin,4,95,89,45,Adam Rifkin,471,,4908
Color,Eric Valette,42,94,2,156,Ryan Kennedy,259,,4909
Color,Jay Duplass,93,84,157,98,Jennifer Lafleur,962,140016,4910
Color,Livingston Oden,1,89,0,15,Victoria Lachelle,138,,4911
Color,Chris Marker,16,59,121,0,Bertrand Cantat,27,,4912
 Black and White,Carl Theodor Dreyer,54,126,147,0,Sylvia Eckhausen,0,,4913
Color,Marianna Palka,38,86,123,782,Martin Starr,3000,15542,4914
Color,Richard Schenkman,66,87,29,131,John Billingsley,505,,4915
Color,Ricki Stern,11,106,15,0,Evelyn Jefferson,2,1111,4916
Color,Nadia Tass,6,86,20,32,Jordan Bridges,563,,4917
